year,sic3,theil,gini,cv,rmd,mld,mkpm_med,mkpm_avg,n,assets,soe,foreign,determ1,determ2,determ3,herf_3dt_city,eg_3dt_city,avgtariff_ind3,numtariff_ind3,input_tariff,exports,lnasset_proc,ln_theil_proc,lnn_proc,lnasset_single,ln_theil_single,lnn_single,lnasset_nonexp,ln_theil_nonexp,lnn_nonexp,ln_theil_pr,ln_theil_mc,lnn_prmc,lnasset_prmc,ln_theil_tfp,lnasset_surv,ln_theil_surv,lnn_surv,lnasset_enex,ln_theil_enex,lnn_enex,lnasset_soe,ln_theil_soe,lnn_soe,lnasset_nonsoe,ln_theil_nonsoe,lnn_nonsoe,lnasset_coast,ln_theil_coast,lnn_coast,lnasset_inland,ln_theil_inland,lnn_inland,a01,tariff01,post02,t01post02,hightariff,hightariff_post02,rel_year,ln_gini,ln_theil,ln_cv,ln_mld,ln_rmd,lnn,lnasset,lnexports,lnfdi,lnit,tariff,y,x1,x2,g,ytilde,x1tilde,x2tilde
1998,211,0.0259030572142135,0.128272468202737,0.22854041209726,0.0899852338938243,0.0263535276080196,1.13056290149689,1.14028906822205,8,7710.61042654029,0.806558430194855,1055,0,0,0,0.00358152715489268,0.00481169298291206,22,7,12.7202787399292,4893383,10.0083360671997,-3.78095054626465,4.27666616439819,8.78759574890137,-3.67384672164917,6.67959928512573,8.55572032928467,-3.62823176383972,6.43454647064209,,,,,-1.26067888736725,9.35211563110352,-3.69808197021484,5.86929702758789,8.50947952270508,-3.62449645996094,6.24804306030273,8.65942573547363,-3.3225040435791,5.08759641647339,9.04298877716064,-3.8303804397583,6.56385564804077,9.09188270568848,-3.71946167945862,6.38012266159058,8.65310287475586,-3.53376650810242,5.6383547782898,,0.207142848968506,FALSE,0,TRUE,FALSE,-4,-2.05359861961074,-3.6533942780839,-1.47604222609175,-3.63615313788808,-2.40810968995887,6.7696419768525,8.95035263677486,15.4033944422948,6.96129604591017,2.54319747118833,0.22,-3.6533942780839,0.00481169298291206,-1.26067888736725,2002,-3.6533942780839,0.00481169298291206,-1.26067888736725
1999,211,0.0237550587108862,0.122477536786591,0.219056408505157,0.0859281443489081,0.0241018557457672,1.16326367855072,1.17289733886719,8,8119.15213178295,0.801118910312653,1032,0,0,0,0.00297321612015367,0.00430873828008771,22,7,12.7202787399292,5446130.5,9.76366519927979,-3.74946260452271,4.4188404083252,8.78367519378662,-3.77355337142944,6.67959928512573,8.6059627532959,-3.70242428779602,6.44254016876221,,,,,-1.02719783782959,9.32066059112549,-3.73794984817505,6.10255861282349,8.47107696533203,-3.74214029312134,6.08221912384033,9.01037216186523,-3.3261923789978,4.96284484863281,8.99939632415772,-3.88553190231323,6.60934925079346,9.08635902404785,-3.83815598487854,6.44254016876221,8.81731414794922,-3.54841899871826,5.54907608032227,,0.207142848968506,FALSE,0,TRUE,FALSE,-3,-2.09982763898296,-3.73995977282931,-1.51842600924898,-3.72546643955097,-2.45424386280571,6.78558764500793,9.00198101043575,15.5104159144701,6.93925394604151,2.54319747118833,0.22,-3.73995977282931,0.00430873828008771,-1.02719783782959,2002,-3.73995977282931,0.00430873828008771,-1.02719783782959
2000,211,0.0239726027690375,0.123093638638918,0.220678126855,0.0861740660064774,0.0241866058592649,1.15306234359741,1.16997230052948,8,8429.15324927255,0.79490864276886,1040,0,0,0,0.00288988742977381,0.0034645542036742,22,14,12.0381026268005,6674762,9.88762664794922,-3.84425950050354,4.48863649368286,8.8402156829834,-3.75469732284546,6.66822814941406,8.66828727722168,-3.74341034889221,6.44094657897949,1.06317257881165,1.00093579292297,3.61091780662537,8.84243488311768,-1.0411137342453,9.24480056762695,-3.70454478263855,6.30991840362549,8.53619384765625,-3.77635812759399,5.84064149856567,9.02967929840088,-3.33325886726379,4.70953035354614,9.04157543182373,-3.83617496490479,6.6631326675415,9.0881462097168,-3.83460640907288,6.4329400062561,8.9391565322876,-3.52739787101746,5.60580205917358,,0.207142848968506,FALSE,0,TRUE,FALSE,-2,-2.09480992349648,-3.73084365199026,-1.51105007867356,-3.72195627593425,-2.45138600497299,6.79570577517351,9.03945160102482,15.7138441061842,6.94697599213542,2.48807683832603,0.22,-3.73084365199026,0.0034645542036742,-1.0411137342453,2002,-3.73084365199026,0.0034645542036742,-1.0411137342453
2001,211,0.0235297461979209,0.121996352223448,0.217707320256261,0.0856648098656744,0.0239298574425692,1.15969109535217,1.17758119106293,8,8139.07208872458,0.795072555541992,1082,0,0,0,0.00271668657660484,0.00339418021030724,20.7142848968506,7,11.3559265136719,7048687,9.93350505828857,-3.72032356262207,4.61512041091919,8.8551607131958,-3.80170917510986,6.73459148406982,8.58222198486328,-3.75118947029114,6.53524112701416,0.338133454322815,0.333098739385605,3.49650764465332,8.65102767944336,-1.00038874149323,9.05824851989746,-3.79209041595459,6.71659469604492,8.54397487640381,-3.5339515209198,4.96284484863281,8.84303855895996,-3.30854940414429,4.67282867431641,9.02978229522705,-3.85948705673218,6.75925540924072,9.04739093780518,-3.85198378562927,6.53813982009888,8.90418338775635,-3.54606771469116,5.62762117385864,0.207142848968506,0.207142848968506,FALSE,0,TRUE,FALSE,-1,-2.10376413450369,-3.74948986261974,-1.52460368587627,-3.73262833434792,-2.45731315770968,6.87626461189077,9.0044314584846,15.7683519163087,6.98656645940643,2.4297397674443,0.207142848968506,-3.74948986261974,0.00339418021030724,-1.00038874149323,2002,-3.74948986261974,0.00339418021030724,-1.00038874149323
2002,211,0.0228015757535233,0.120087230303047,0.214616412529941,0.0850194702400994,0.0231107787328432,1.15408217906952,1.18772268295288,8,8448.31887755102,0.776565134525299,1176,0.107515230774879,8.94253921508789,0.213445514440537,0.00260850298218429,0.00406655529513955,11,7,8.28550529479981,11509232,10.0419416427612,-3.81846213340759,4.5643482208252,8.94829273223877,-3.79579973220825,6.85012626647949,8.60068035125732,-3.76298379898071,6.52502965927124,0.242855772376061,0.198231533169746,4.04305124282837,8.72115898132324,-1.03983056545258,9.12469863891602,-3.78082227706909,6.71901321411133,8.59279537200928,-3.79498982429504,5.42495012283325,8.84962749481201,-3.4364161491394,4.60517024993897,9.06638336181641,-3.83377408981323,6.8617115020752,9.11431503295898,-3.90224099159241,6.63463354110718,8.84783267974854,-3.52315807342529,5.68357992172241,,0.207142848968506,TRUE,0.207142848968506,TRUE,TRUE,0,-2.11953688108582,-3.78092563341323,-1.5389029720737,-3.76745615847243,-2.46487498707421,6.96129604591017,9.04172275115592,16.2586600538846,7.06987412845857,2.1145076381316,0.11,-3.78092563341323,0.00406655529513955,-1.03983056545258,2002,-3.78092563341323,0.00406655529513955,-1.03983056545258
2003,211,0.0211614129601808,0.115543554941453,0.207149063644444,0.0818281024061788,0.021338567731651,1.16632699966431,1.19572734832764,8,8943.83565891473,0.772206842899323,1290,0.107515230774879,8.94253921508789,0.213445514440537,0.00313137751072645,0.00657050404697657,7.30000019073486,7,7.43466854095459,17180440,10.1571731567383,-3.82457327842712,4.47733688354492,9.03930187225342,-3.89372515678406,7.02108383178711,8.67084407806397,-3.84264159202576,6.61873912811279,0.299107074737549,0.305817633867264,4.23410654067993,8.84720325469971,-1.00656378269196,9.31696033477783,-3.85122561454773,6.55108022689819,8.67685794830322,-3.86443662643433,6.25382900238037,8.9182767868042,-3.60532307624817,4.44265127182007,9.11356735229492,-3.89393782615662,7.03438806533814,9.18691062927246,-3.92852354049683,6.80903911590576,8.81421566009522,-3.67161154747009,5.74939298629761,,0.207142848968506,TRUE,0.207142848968506,TRUE,TRUE,1,-2.15810772104407,-3.85557589916559,-1.57431663065024,-3.84723915196587,-2.50313454417551,7.1066061377273,9.09871982077557,16.6592820853682,7.16239749735572,2.00615399801111,0.0730000019073486,-3.85557589916559,0.00657050404697657,-1.00656378269196,2002,-3.85557589916559,0.00657050404697657,-1.00656378269196
2004,211,0.0223860564295609,0.11843504362044,0.214657877419769,0.0833294879118832,0.0222513084129248,1.13323926925659,1.16856670379639,8,8970.16239316239,0.731405735015869,1872,0.107515230774879,8.94253921508789,0.213445514440537,0.00241897837258875,0.00934438686817884,3.70000004768372,7,6.68705081939697,32983050,10.3981657028198,-3.74137568473816,4.36944770812988,9.04344940185547,-3.81616306304932,7.42117738723755,8.844651222229,-3.84077882766724,6.80350542068481,0.477718859910965,0.506941139698029,3.63758611679077,9.0206298828125,-1.26327896118164,9.53155517578125,-3.69331002235413,6.23636960983276,8.81691360473633,-3.85357904434204,7.10414409637451,9.36084461212158,-3.41588568687439,4.30406522750855,9.08319664001465,-3.82355618476868,7.41095209121704,9.1528263092041,-3.82386064529419,7.21081829071045,8.89793300628662,-3.71942210197449,5.92425584793091,,0.207142848968506,TRUE,0.207142848968506,TRUE,TRUE,2,-2.13339062380066,-3.79931699476594,-1.53870978608084,-3.80535446702357,-2.48495279591012,7.454719949364,9.10165905892045,17.3115043511108,7.53476265703754,1.90017294277333,0.0370000004768372,-3.79931699476594,0.00934438686817884,-1.26327896118164,2002,-3.79931699476594,0.00934438686817884,-1.26327896118164
2005,211,0.0214794634157828,0.1161562214929,0.210670435851996,0.081718757038616,0.0212363987684949,1.1187002658844,1.15288960933685,8,10093.9353846154,0.736991882324219,1950,0.107515230774879,8.94253921508789,0.213445514440537,0.0025362737942487,0.0087431026622653,0,7,6.44044017791748,32971206,10.5544805526733,-3.94573879241943,4.39444923400879,9.18120574951172,-3.84460353851318,7.45991468429565,8.7842321395874,-3.81172347068787,6.8855094909668,0.776674032211304,0.775452792644501,4.12713432312012,9.3334379196167,-1.37562346458435,9.66771221160889,-3.75970530509949,6.16541767120361,8.96787643432617,-3.87727832794189,7.18159198760986,9.23858261108398,-3.89456057548523,4.26268005371094,9.22662258148193,-3.84493684768677,7.45007944107056,9.25126647949219,-3.89156794548035,7.26961660385132,9.09001159667969,-3.68008947372437,5.87211799621582,,0.207142848968506,TRUE,0.207142848968506,TRUE,TRUE,3,-2.15281925690493,-3.84065799029675,-1.55746028196093,-3.85203864648943,-2.50447171915064,7.49052940206071,9.21969006551409,17.3111451930868,7.57558465155779,1.86259688838877,0,-3.84065799029675,0.0087431026622653,-1.37562346458435,2002,-3.84065799029675,0.0087431026622653,-1.37562346458435
1998,213,0.0194634738821468,0.110782913138231,0.197269405171816,0.0777632831635255,0.0199492743173219,1.16628527641296,1.17160212993622,8,6044.47659574468,0.839297235012054,235,0,0,0,0.00915003381669521,0.0034823683090508,22,9,12.7202787399292,1585363.75,,,,8.60900211334229,-3.9239194393158,5.01063537597656,8.33394145965576,-3.85787129402161,5.03695249557495,,,,,-1.18472182750702,9.00507640838623,-3.95334720611572,4.60517024993897,8.35673809051514,-3.92647528648376,4.6913480758667,8.18310737609863,-3.88391327857971,3.465735912323,8.8139705657959,-4.03042793273926,5.17614984512329,8.88779735565186,-4.03011751174927,4.94164228439331,8.26613998413086,-3.80644154548645,4.23410654067993,,0.205,FALSE,0,TRUE,FALSE,-4,-2.20018273011496,-3.93921570417107,-1.62318494553067,-3.91456251137944,-2.55408589796811,5.34233425196481,8.7069001746426,14.2763244342316,5.45958551414416,2.54319747118833,0.22,-3.93921570417107,0.0034823683090508,-1.18472182750702,2002,-3.93921570417107,0.0034823683090508,-1.18472182750702
1999,213,0.0206139471090349,0.111755103734177,0.204924651257415,0.0766475227382229,0.0208392589898014,1.16544306278229,1.17110240459442,8,6843.86454183267,0.794543981552124,251,0,0,0,0.0236531756818295,0.00348832388408482,22,9,12.7202787399292,2068045,9.86071014404297,-3.43239641189575,2.83321332931519,8.76522636413574,-3.78301358222961,5.01727962493897,8.43157196044922,-3.80867052078247,5.09375,,,,,-0.982578277587891,9.06639957427979,-3.81975436210632,4.81218433380127,8.43959331512451,-3.96196579933167,4.63472890853882,8.30480003356934,-4.00446653366089,3.33220458030701,8.92120456695557,-3.90234613418579,5.28826713562012,8.97003078460693,-3.91617131233215,5.03695249557495,8.47205448150635,-3.831627368927,4.27666616439819,,0.205,FALSE,0,TRUE,FALSE,-3,-2.191445375532,-3.88178738814967,-1.58511292225044,-3.8709166198404,-2.56853799332262,5.42053499927229,8.831107842565,14.5421142745284,5.52545293913178,2.54319747118833,0.22,-3.88178738814967,0.00348832388408482,-0.982578277587891,2002,-3.88178738814967,0.00348832388408482,-0.982578277587891
2000,213,0.0178759201988578,0.104621640042921,0.190140866124675,0.0732512715186945,0.018142263290938,1.13897502422333,1.17248487472534,8,8559.23015873016,0.751901924610138,254,0,0,0,0.021370392292738,0.00668014073744416,22,18,12.0381026268005,3121942.25,10.0753612518311,-4.6396279335022,3.178053855896,8.99171733856201,-3.88658595085144,4.96981334686279,8.53139305114746,-3.90189838409424,4.91998100280762,,,,,-1.07199704647064,9.15954971313477,-4.09505367279053,4.96284484863281,8.81008720397949,-3.92757391929626,4.40671920776367,8.58565616607666,-3.5780930519104,3.21887588500977,9.11530208587646,-4.11553573608398,5.29831743240356,9.17707061767578,-4.13408994674683,5.04985618591309,8.71196460723877,-3.83762192726135,4.23410654067993,,0.205,FALSE,0,TRUE,FALSE,-2,-2.25740486497328,-4.02430071207072,-1.65999008086716,-4.00951107411011,-2.61385967261863,5.41610040220442,9.05476553036363,14.9539658821286,5.53733426701854,2.48807683832603,0.22,-4.02430071207072,0.00668014073744416,-1.07199704647064,2002,-4.02430071207072,0.00668014073744416,-1.07199704647064
2001,213,0.0169657653879969,0.102456436382114,0.18501059472475,0.0708250351946169,0.0171948416981549,1.19735956192017,1.19656443595886,8,8730.26045016077,0.739672422409058,311,0,0,0,0.0132183693349361,0.0111203016713262,20.5,8,11.3559265136719,4947303,10.0873460769653,-4.09580993652344,3.76120018959045,8.82396697998047,-4.05589199066162,5.08759641647339,8.77426242828369,-3.9865927696228,5.1059455871582,,,,8.50002670288086,-1.11177158355713,9.10314464569092,-4.10719919204712,5.51745271682739,8.85574531555176,-3.92867183685303,3.66356158256531,9.2435998916626,-3.80401849746704,3.29583692550659,9.04857921600342,-4.12636280059814,5.56452035903931,9.10651206970215,-4.2084641456604,5.37989711761475,8.96871662139893,-3.80461955070496,4.26268005371094,0.205,0.205,FALSE,0,TRUE,FALSE,-1,-2.27831758165261,-4.076557766055,-1.68734218676118,-4.06314584141217,-2.64754273634204,5.66296048013595,9.07455048231311,15.4143531375762,5.73979291217923,2.4297397674443,0.205,-4.076557766055,0.0111203016713262,-1.11177158355713,2002,-4.076557766055,0.0111203016713262,-1.11177158355713
2002,213,0.0178811769352932,0.104205372990842,0.190111038503717,0.0724270165664553,0.0181506512328794,1.19115686416626,1.20540988445282,8,8612.76638176638,0.764647662639618,351,0.0930034220218658,8.00320816040039,0.311365604400635,0.0119894873350859,0.0108292205259204,11.4750003814697,8,8.28550529479981,6041490.5,10.2209386825562,-3.98380994796753,3.71357202529907,8.8758659362793,-3.88556694984436,5.24174690246582,8.69228553771973,-3.94187808036804,5.25227355957031,,,,8.77716732025147,-1.1156519651413,9.20405578613281,-4.04861450195313,5.54126358032227,8.07067012786865,-3.96358513832092,4.26268005371094,9.5110502243042,-3.25312733650208,2.94443893432617,9.00845336914062,-4.10278940200806,5.72684764862061,9.08617401123047,-4.03047513961792,5.56452035903931,8.96071243286133,-4.01336526870728,4.17438745498657,,0.205,TRUE,0.205,TRUE,TRUE,0,-2.26139158678072,-4.02400668728154,-1.66014696434707,-4.00904883831555,-2.62517589220098,5.78689738136671,9.06100084451169,15.6141613109911,5.86078622346587,2.1145076381316,0.114750003814697,-4.02400668728154,0.0108292205259204,-1.1156519651413,2002,-4.02400668728154,0.0108292205259204,-1.1156519651413
2003,213,0.0145312438362539,0.0941712657919703,0.1713704754702,0.0645872174654841,0.0146650664678127,1.19530475139618,1.20360815525055,8,9755.81219512195,0.75719940662384,410,0.0930034220218658,8.00320816040039,0.311365604400635,0.0094013474881649,0.012599834240973,7.9375,8,7.43466854095459,9175641,10.4572534561157,-4.11973476409912,3.71357202529907,9.02003479003906,-4.15854787826538,5.67675399780273,8.58651924133301,-4.19222784042358,5.50938844680786,0.14178267121315,0.199404194951057,2.70805025100708,8.66652870178223,-1.1205929517746,9.41058540344238,-4.13440132141113,5.52146100997925,8.71012496948242,-4.40610218048096,5.14166355133057,9.82668304443359,-4.10330438613892,3.04452252388001,9.11477756500244,-4.24310874938965,5.99146461486816,9.24771690368652,-4.18849945068359,5.82304573059082,8.90937805175781,-4.44190216064453,4.4188404083252,,0.205,TRUE,0.205,TRUE,TRUE,1,-2.36264017798769,-4.23145420036637,-1.7639275427891,-4.22228704415163,-2.73973875982417,6.04263283368238,9.18561850895802,16.0320628132248,6.01615715969835,2.00615399801111,0.079375,-4.23145420036637,0.012599834240973,-1.1205929517746,2002,-4.23145420036637,0.012599834240973,-1.1205929517746
